Time,I_load
0.081600000000001061,701.63849628812613
0.081610000000001057,701.69484882853794
0.081620000000001053,701.74739455097779
0.081630000000001049,701.79612657028656
0.081640000000001045,701.84103801551601
0.081650000000001041,701.88212210453571
0.081660000000001037,701.91937211205868
0.081670000000001033,701.95278136964134
0.08168000000000103,701.98234326923625
0.081690000000001026,702.0080512631921
0.081700000000001022,702.02989886958278
0.081710000000001018,702.04787966154925
0.081720000000001014,702.06198727440494
0.08173000000000101,702.07221541096487
0.081740000000001006,702.07855782644651
0.081750000000001002,702.08100834251445
0.081760000000000999,702.07956084056275
0.081770000000000995,702.07420926493569
0.081780000000000991,702.06494761926308
0.081790000000000987,702.05176997184537
0.081800000000000983,702.03467044649415
0.081810000000000979,702.01364324162796
0.081820000000000975,701.9886826000743
0.081830000000000971,701.95978284104399
0.081840000000000968,701.92693833703856
0.081850000000000964,701.89014353161383
0.08186000000000096,701.84939291806359
0.081870000000000956,701.80468106428862
0.081880000000000952,701.75600259148041
0.081890000000000948,701.70335218477931
0.081900000000000944,701.64672460037991
0.08191000000000094,701.58611465132026
0.081920000000000937,701.52151720037637
0.081930000000000933,701.45292720269481
0.081940000000000929,701.38033963473845
0.081950000000000925,701.30374957244612
0.081960000000000921,701.22315216281095
0.081970000000000917,701.13854255282604
0.081980000000000913,701.0499160173822
0.081990000000000909,700.95726786689738
0.082000000000000905,700.86059346863294
0.082010000000000902,700.75988830353708
0.082020000000000898,700.65514782413629
0.082030000000000894,700.54636762506561
0.08204000000000089,700.43354332938179
0.082050000000000886,700.3166706454067
0.082060000000000882,700.19574532409479
0.082070000000000878,700.0707631732439
0.082080000000000874,699.94172008591704
0.082090000000000871,699.80861199780975
0.082100000000000867,699.67143494409356
0.082110000000000863,699.53018500257258
0.082120000000000859,699.38485827947261
0.082130000000000855,699.23545100891715
0.082140000000000851,699.08195943924056
0.082150000000000847,698.92437991825318
0.082160000000000843,698.76270879376534
0.08217000000000084,698.59694261253935
0.082180000000000836,698.42707782186153
0.082190000000000832,698.25311106797017
0.082200000000000828,698.07503891183842
0.082210000000000824,697.89285817023483
0.08222000000000082,697.70656554624111
0.082230000000000816,697.51615794189092
0.082240000000000812,697.32163220237453
0.082250000000000809,697.12298534341244
0.082260000000000805,696.92021440914687
0.082270000000000801,696.71331647214174
0.082280000000000797,696.50228871864783
0.082290000000000793,696.28712836333762
0.082300000000000789,696.06783270614869
0.082310000000000785,695.84439910386209
0.082320000000000781,695.61682499852395
0.082330000000000778,695.38510783218044
0.082340000000000774,695.14924518898624
0.08235000000000077,694.90923470993948
0.082360000000000766,694.66507406445999
0.082370000000000762,694.41676095038929
0.082380000000000758,694.16429323609918
0.082390000000000754,693.90766876153975
0.08240000000000075,693.64688550876963
0.082410000000000747,693.38194145984744
0.082420000000000743,693.11283465367524
0.082430000000000739,692.83956327126361
0.082440000000000735,692.56212549362317
0.082450000000000731,692.28051958702963
0.082460000000000727,691.99474390302385
0.082470000000000723,691.70479682156838
0.082480000000000719,691.41067677946921
0.082490000000000716,691.11238235564088
0.082500000000000712,690.80991207215448
0.082510000000000708,690.50326465003309
0.082520000000000704,690.19243875345637
0.0825300000000007,689.87743318871253
0.082540000000000696,689.55824679051148
0.082550000000000692,689.23487850724996
0.082560000000000688,688.90732728732473
0.082570000000000685,688.57559227808451
0.082580000000000681,688.23967245634776
0.082590000000000677,687.89956702630661
0.082600000000000673,687.55527524899662
0.082610000000000669,687.20679644229676
0.082620000000000665,686.85412998092943
0.082630000000000661,686.49727523961701
0.082640000000000657,686.13623182045558
0.082650000000000653,685.77099921185436
0.08266000000000065,685.40157701590942
0.082670000000000646,685.0279650052471
0.082680000000000642,684.6501629524937
0.082690000000000638,684.26817057343214
0.082700000000000634,683.88198786806242
0.08271000000000063,683.49161477954112
0.082720000000000626,683.09705125102482
0.082730000000000622,682.6982975098872
0.082740000000000619,682.29535349928483
0.082750000000000615,681.88821961712165
0.082760000000000611,681.47689614761475
0.082770000000000607,681.06138331813781
0.082780000000000603,680.6416816402816
0.082790000000000599,680.21779151195005
0.082800000000000595,679.78971350157735
0.082810000000000591,679.35744823444111
0.082820000000000588,678.92099644950576
0.082830000000000584,678.48035871520551
0.08284000000000058,678.03553594103505
0.082850000000000576,677.58652903648908
0.082860000000000572,677.13333885421889
0.082870000000000568,676.6759663605626
0.082880000000000564,676.21441269238858
0.08289000000000056,675.74867904340863
0.082900000000000557,675.27876643680429
